dailyScreenTimeMin,avgSessionLengthMin,appLaunchFrequency,socialMediaFraction,bypassAttemptCount,doomscrollEpisodeCount,riskScore,riskLabel
698.8208832148074,36.982633896897276,93.73375947654507,0.13671861833555277,19.321988943182316,6.942509473715406,0.606383114182017,MODERATE
400.6018113793266,10.389781176048167,64.30047194914096,0.7991550886901845,13.464246319678312,8.420327420896246,0.47863451189336215,LOW
774.1521487211304,45.96470071236333,14.43499363945562,0.988185924852333,4.690439655146483,19.693987659032697,0.6274945656254198,HIGH
630.6575458628339,13.357877414635853,178.38398550042587,0.3603895406182187,4.370963348932758,1.6838818052690585,0.5189609044892656,MODERATE
93.81783962000809,5.815708377930623,32.28449708378367,0.8653496142399302,7.530807345388754,2.233022541651699,0.28511342962021863,LOW
878.3038929567127,40.39475884088001,46.70021702071184,0.7625454707608623,7.575314264485361,8.70740682628149,0.6129929631736426,MODERATE
687.4143347714141,52.77450255368361,43.22892148653658,0.9115852947587482,3.4168636520283515,3.38487309369496,0.5369874102818512,MODERATE
709.5972316964888,68.47763720610504,163.52151179674087,0.42437247658092936,20.866516555287202,13.696603212825975,0.7952662453714385,HIGH
124.02113308123583,62.84400876238998,137.70022229751194,0.10130150482382427,7.065665696701254,7.213550646314051,0.4564818381371399,LOW
410.8434847270548,68.7220005077673,82.86203409964125,0.11835620636492872,20.05616256485147,16.924149291225696,0.540923502351382,MODERATE
340.0102415669973,61.04543289485035,172.0207230773828,0.7631984204580421,24.33625455248628,14.972210985663084,0.7796191680991865,HIGH
834.8208400752557,56.55591235558501,10.44822516077307,0.8633318394983679,8.299035155140654,9.416135891972967,0.7209221469585099,HIGH
583.0399568717914,1.8008679621152708,160.96699823867573,0.457016740937051,24.255774844964957,16.89958783120677,0.8242032173204572,HIGH
742.2578358110387,50.46208263292763,11.816493088180492,0.05957088923714593,4.780019975867644,2.0163768996311204,0.27574605091191023,LOW
404.6386369563247,10.518062526990297,71.01239457228691,0.06670604035978966,16.186332692267133,11.621980091904563,0.46473602289555743,LOW
212.24246238845143,5.634703454270744,10.666873229391658,0.5986003500624237,24.779503728821574,12.102659336196261,0.4546694865763943,LOW
503.580460444093,13.356560016346776,179.81544952462568,0.9186243502149701,20.209297863425586,4.920422276595946,0.680403122142661,HIGH
66.79735793271604,66.04008075389827,164.67572094760772,0.3995835137059165,5.742519668816614,0.9924265298055746,0.35293010527722224,LOW
746.591743073398,59.76410205490169,105.67901298907537,0.6506198151991558,6.433316302027503,10.70397924926894,0.7304726768699108,HIGH
572.1813152186377,75.95302001121178,39.99417874568595,0.5420077689567715,6.560765166773905,10.273540991197017,0.5916120775528705,MODERATE
684.6980886759827,78.33912443338242,50.54321281034699,0.8897578444520615,23.574815939499345,13.07223518700985,0.9388964616727252,HIGH
325.52811163558283,71.56943492354459,81.46826252422454,0.8323876116422353,6.135289240697961,4.258574818540691,0.44205438933284613,LOW
873.921241711464,11.501158027182933,58.77765266612989,0.19934856016940372,12.74038285250344,3.5928672351280366,0.3720065728680106,LOW
804.8777979767559,70.39223653307344,4.8151890728543885,0.6775430985597185,8.747232376585853,19.558317787113708,0.7888155260128091,HIGH
702.761312395648,67.25233364830298,118.46982545296709,0.8475031858095382,9.031735006362918,2.2737699056915006,0.6583434138545528,HIGH
183.22844998825113,69.8157829289161,110.80359483270092,0.930249381812539,10.205446869893816,19.988171720426248,0.6437021911757467,HIGH
425.3816933170604,12.983163752202822,162.87161587617248,0.589927140525222,8.626123605183903,14.399535483048409,0.6203862817412211,HIGH
48.98535155063361,10.226554394092085,86.35687317887562,0.17591123516051665,14.998188972595319,12.586444766205274,0.30599969813718236,LOW
147.31764794011758,73.98090148714245,62.70290416191142,0.5582320840844456,10.63678982691854,6.795669909719546,0.4829975275489184,LOW
617.9135683857846,14.732305281625857,92.56157574228028,0.6658190116583507,11.025289150089899,17.356062057703753,0.6390681624107906,HIGH
672.8383187579573,30.121116752365495,35.850403370355295,0.27248906152006747,12.649849470491203,18.201232245804174,0.625068986895517,HIGH
871.083661866447,37.02280311003076,112.97172297663677,0.9730014821256897,8.904463096086394,14.437679999876057,0.8587024515871273,HIGH
299.9845687429552,10.83095969853559,138.83588601943893,0.22932625130807394,18.86398956215617,14.19777158355342,0.620751330916192,HIGH
339.7091383710333,2.6301087545712454,28.469646694248894,0.9113525217310383,12.587058865836823,9.863092656829057,0.5080736129751774,MODERATE
427.90467203546905,79.53314711160218,57.99059595672392,0.4251807575246427,12.730278298897455,1.5566973072112145,0.5617650953601607,MODERATE
178.62950958501426,70.25592234196192,156.33637530658535,0.0005541648329039361,5.246128580784967,19.980580880891953,0.5205500830715194,MODERATE
125.63013974856976,73.07469641870034,91.49018300545411,0.5432890733499786,0.7709189328101884,0.31110762456018737,0.3097699066213769,LOW
433.37738434108104,23.48048247249736,96.19875975528086,0.6282858659173466,20.231877902127724,9.907947987713463,0.5743747777449582,MODERATE
211.94932065528687,18.388024246889685,130.31106727254993,0.8693633532082976,21.387046180141596,7.342686253757195,0.5716605573888697,MODERATE
606.1344552674342,34.643458095858705,104.44281392461744,0.5405632384702634,6.03116991636643,15.52264717380446,0.6587056514696061,HIGH
399.06520779637435,36.81223014926254,13.45477848521363,0.09412938215273159,9.000807537481661,14.71560727617226,0.33232255207505007,LOW
751.0835944914753,1.4423556702750102,144.9091464234834,0.9268135593062778,8.950447922071064,12.560994149407776,0.7303151289340388,HIGH
633.2359407820018,62.5609958922268,166.18765066747574,0.5653547909254732,17.105308380807017,1.4947708524474579,0.621241242286252,HIGH
288.00631083001656,79.73669601321937,10.536624705355386,0.271531191972179,4.680898013831328,4.736988954819545,0.24713387753218297,LOW
750.7112232417289,42.76657873806506,22.703706405901627,0.8988586164884939,24.467834558913164,1.8831685966280798,0.5725825901233513,MODERATE
726.2402781721537,31.67243690598365,126.653561195139,0.12091347236703431,1.5465368807072415,19.579527234319045,0.5529202564538821,MODERATE
354.8557573368553,32.02739956447506,109.20083392010007,0.09748283901336163,24.34418734963859,2.5556579157728554,0.4958698253401178,MODERATE
266.61201249791725,8.590093441595954,69.47054281594251,0.5350090938005817,1.7195521981564958,19.34385448634847,0.382559852179988,LOW
617.4209985377282,22.02678365075693,97.52550816032648,0.6248842278062096,7.937850653030834,2.254243448861568,0.37751806561565804,LOW
134.37971041228573,40.668490302135865,126.89760367218952,0.5109591673914732,6.26733126080751,17.2446068824622,0.7181299919466401,HIGH
187.9183002028464,35.11599208964109,91.30128667668635,0.9289920471124323,6.4908570105441905,11.492603495556189,0.6152386741164307,MODERATE
16.552420078394906,44.057744913705704,26.093710109781213,0.2628208347260975,24.866737165671918,16.63451317206134,0.5123347315838527,MODERATE
710.3626959769032,68.07618624235512,17.009049214858944,0.9902350758760617,11.458793795224073,12.68067916464696,0.8104668115665656,HIGH
601.7172623669086,18.794141913269346,79.55571359872033,0.01934933444598741,2.9877641215798665,15.37674334210217,0.44939677579241866,LOW
637.5971869774382,3.1854702915986444,166.19637165494123,0.11853399466015269,24.55699912414672,14.616232009284873,0.633119102200984,HIGH
704.8488376095514,4.0198101773365185,100.84247227282039,0.18567630602741203,6.066639332969187,5.203739537784495,0.5071164767537765,MODERATE
418.43504022912254,11.599335619241812,65.12139235419498,0.07957572705452665,1.8136760473056623,18.70096585007419,0.4538813515422636,LOW
516.1796643980754,46.068155799547796,163.65840434426534,0.4382178664290145,0.6045157389421102,12.872922084493153,0.6190199157991935,HIGH
134.4193283336151,64.84659999299606,70.56515595602991,0.8653721757121197,11.58076904559774,4.041682371506035,0.5588670877150355,MODERATE
111.93176544701636,71.0576692031699,92.13722008725316,0.8207593268801304,22.958309204981653,6.120840605746778,0.5223200549507725,MODERATE
604.8786359935198,51.17394295602273,21.853380182541095,0.7447568560476171,0.42401185669749264,10.661020143710314,0.5079572482898606,MODERATE
